TRINITY_DN7621_c0_g1_i4	GO:0008637
TRINITY_DN7621_c0_g1_i4	GO:0046835
TRINITY_DN7621_c0_g1_i4	GO:0001678
TRINITY_DN7621_c0_g1_i4	GO:1990830
TRINITY_DN7621_c0_g1_i4	GO:0072655
TRINITY_DN7621_c0_g1_i4	GO:0006006
TRINITY_DN7621_c0_g1_i4	GO:0006096
TRINITY_DN7621_c0_g1_i4	GO:0007595
TRINITY_DN7621_c0_g1_i4	GO:0072656
TRINITY_DN7621_c0_g1_i4	GO:0035795
TRINITY_DN7621_c0_g1_i4	GO:2000378
TRINITY_DN7621_c0_g1_i4	GO:0045766
TRINITY_DN7621_c0_g1_i4	GO:1904925
TRINITY_DN7621_c0_g1_i4	GO:0046324
TRINITY_DN7621_c0_g1_i4	GO:0002931
TRINITY_DN7621_c0_g1_i4	GO:0005524
TRINITY_DN7621_c0_g1_i4	GO:0016773
TRINITY_DN7621_c0_g1_i4	GO:0005975
TRINITY_DN7646_c0_g1_i8	GO:0016021
TRINITY_DN7646_c0_g1_i8	GO:0004177
TRINITY_DN7646_c0_g1_i8	GO:0008237
TRINITY_DN7646_c0_g1_i8	GO:0008270
TRINITY_DN7632_c1_g1_i2	GO:0005789
TRINITY_DN7632_c1_g1_i2	GO:0016021
TRINITY_DN7632_c1_g1_i2	GO:0031965
TRINITY_DN7632_c1_g1_i2	GO:0006488
TRINITY_DN7632_c1_g1_i2	GO:0006488
TRINITY_DN7649_c0_g1_i10	GO:0005737
TRINITY_DN7649_c0_g1_i10	GO:0005576
TRINITY_DN7649_c0_g1_i10	GO:0005764
TRINITY_DN7649_c0_g1_i10	GO:0004190
TRINITY_DN7649_c0_g1_i10	GO:0070265
TRINITY_DN7649_c0_g1_i10	GO:0030163
TRINITY_DN7649_c0_g1_i10	GO:0006508
TRINITY_DN7606_c0_g1_i7	GO:0004021
TRINITY_DN7606_c0_g1_i7	GO:0030170
TRINITY_DN7606_c0_g1_i7	GO:0006103
TRINITY_DN7606_c0_g1_i7	GO:0009058
TRINITY_DN7606_c0_g1_i7	GO:0042853
TRINITY_DN7606_c0_g1_i7	GO:0042851
TRINITY_DN7606_c0_g1_i7	GO:0030170
TRINITY_DN7606_c0_g1_i7	GO:0009058
TRINITY_DN7606_c0_g1_i3	GO:0005737
TRINITY_DN7606_c0_g1_i3	GO:0070062
TRINITY_DN7606_c0_g1_i3	GO:0005615
TRINITY_DN7606_c0_g1_i3	GO:0004021
TRINITY_DN7606_c0_g1_i3	GO:0030170
TRINITY_DN7606_c0_g1_i3	GO:0009058
TRINITY_DN7606_c0_g1_i3	GO:0042853
TRINITY_DN7606_c0_g1_i3	GO:0030170
TRINITY_DN7606_c0_g1_i3	GO:0009058
TRINITY_DN7617_c0_g1_i4	GO:0005634
TRINITY_DN7617_c0_g1_i4	GO:0006260
TRINITY_DN7662_c0_g1_i4	GO:0005737
TRINITY_DN7662_c0_g1_i4	GO:0005783
TRINITY_DN7662_c0_g1_i4	GO:0016021
TRINITY_DN7662_c0_g1_i4	GO:0016020
TRINITY_DN7662_c0_g1_i4	GO:0000407
TRINITY_DN7662_c0_g1_i4	GO:0007029
TRINITY_DN7662_c0_g1_i4	GO:0006887
TRINITY_DN7662_c0_g1_i4	GO:0007030
TRINITY_DN7662_c0_g1_i4	GO:0016236
TRINITY_DN7662_c0_g1_i4	GO:1902902
TRINITY_DN5695_c0_g1_i9	GO:0005737
TRINITY_DN5695_c0_g1_i9	GO:0005634
TRINITY_DN5695_c0_g1_i9	GO:0019773
TRINITY_DN5695_c0_g1_i9	GO:0004298
TRINITY_DN5695_c0_g1_i9	GO:0043161
TRINITY_DN5695_c0_g1_i9	GO:0004298
TRINITY_DN5695_c0_g1_i9	GO:0051603
TRINITY_DN5695_c0_g1_i9	GO:0005839
TRINITY_DN5694_c0_g1_i3	GO:0017109
TRINITY_DN5694_c0_g1_i3	GO:0005524
TRINITY_DN5694_c0_g1_i3	GO:0004357
TRINITY_DN5694_c0_g1_i3	GO:0006750
TRINITY_DN5694_c0_g1_i3	GO:0046685
TRINITY_DN5694_c0_g1_i3	GO:0009408
TRINITY_DN5694_c0_g1_i3	GO:0000302
TRINITY_DN5694_c0_g1_i3	GO:0000303
TRINITY_DN5694_c0_g1_i3	GO:0004357
TRINITY_DN5694_c0_g1_i3	GO:0006750
TRINITY_DN5670_c0_g1_i2	GO:0016021
TRINITY_DN5670_c0_g1_i2	GO:0005886
TRINITY_DN5670_c0_g1_i2	GO:0046872
TRINITY_DN5670_c0_g1_i2	GO:0004222
TRINITY_DN5670_c0_g1_i2	GO:0006508
TRINITY_DN5676_c0_g1_i6	GO:0005737
TRINITY_DN5676_c0_g1_i6	GO:0005634
TRINITY_DN5676_c0_g1_i6	GO:0005524
TRINITY_DN5676_c0_g1_i6	GO:0003713
TRINITY_DN5676_c0_g1_i6	GO:0061631
TRINITY_DN5676_c0_g1_i6	GO:0031625
TRINITY_DN5676_c0_g1_i6	GO:0097027
TRINITY_DN5676_c0_g1_i6	GO:0004842
TRINITY_DN5676_c0_g1_i6	GO:0044770
TRINITY_DN5676_c0_g1_i6	GO:0008283
TRINITY_DN5676_c0_g1_i6	GO:0071385
TRINITY_DN5676_c0_g1_i6	GO:0071383
TRINITY_DN5676_c0_g1_i6	GO:1903955
TRINITY_DN5676_c0_g1_i6	GO:0031398
TRINITY_DN5676_c0_g1_i6	GO:0051443
TRINITY_DN5676_c0_g1_i6	GO:0070979
TRINITY_DN5676_c0_g1_i6	GO:0000209
TRINITY_DN5676_c0_g1_i6	GO:0016567
TRINITY_DN5676_c0_g1_i6	GO:0006355
TRINITY_DN5676_c0_g1_i6	GO:0006351
TRINITY_DN5676_c0_g1_i6	GO:0005515
TRINITY_DN2520_c0_g1_i10	GO:0016021
TRINITY_DN2520_c0_g1_i10	GO:0005886
TRINITY_DN2520_c0_g1_i10	GO:0004930
TRINITY_DN2520_c0_g1_i10	GO:0004930
TRINITY_DN2520_c0_g1_i10	GO:0007186
TRINITY_DN2520_c0_g1_i10	GO:0016021
TRINITY_DN2501_c0_g1_i7	GO:0005634
TRINITY_DN2501_c0_g1_i7	GO:0007501
TRINITY_DN2501_c0_g1_i7	GO:0048337
TRINITY_DN2530_c0_g1_i7	GO:0004364
TRINITY_DN2530_c0_g1_i7	GO:0045087
TRINITY_DN2530_c0_g1_i7	GO:0005515
TRINITY_DN2530_c0_g1_i9	GO:0004364
TRINITY_DN2530_c0_g1_i9	GO:0045087
TRINITY_DN2530_c0_g1_i9	GO:0005515
TRINITY_DN2542_c0_g1_i10	GO:0005737
TRINITY_DN2542_c0_g1_i10	GO:0016021
TRINITY_DN2542_c0_g1_i10	GO:0005634
TRINITY_DN2542_c0_g1_i10	GO:0005524
TRINITY_DN2542_c0_g1_i10	GO:0004674
TRINITY_DN2542_c0_g1_i10	GO:0009792
TRINITY_DN2542_c0_g1_i10	GO:0035556
TRINITY_DN2542_c0_g1_i10	GO:0006468
TRINITY_DN2542_c0_g1_i10	GO:0050684
TRINITY_DN2542_c0_g1_i10	GO:0000245
TRINITY_DN2542_c0_g1_i10	GO:0004672
TRINITY_DN2542_c0_g1_i10	GO:0005524
TRINITY_DN2542_c0_g1_i10	GO:0006468
TRINITY_DN11377_c0_g1_i8	GO:0005737
TRINITY_DN11377_c0_g1_i8	GO:0005634
TRINITY_DN11377_c0_g1_i8	GO:0005524
TRINITY_DN11377_c0_g1_i8	GO:0004674
TRINITY_DN11377_c0_g1_i8	GO:0018105
TRINITY_DN11377_c0_g1_i8	GO:0008360
TRINITY_DN11386_c1_g1_i14	GO:0016021
TRINITY_DN11386_c1_g1_i14	GO:0005743
TRINITY_DN11386_c1_g1_i14	GO:0045263
TRINITY_DN11386_c1_g1_i14	GO:0015078
TRINITY_DN11386_c1_g1_i14	GO:0015986
TRINITY_DN37754_c0_g1_i4	GO:0016021
TRINITY_DN37754_c0_g1_i4	GO:0005751
TRINITY_DN37754_c0_g1_i4	GO:0005507
TRINITY_DN37754_c0_g1_i4	GO:0004129
TRINITY_DN37754_c0_g1_i4	GO:0042773
TRINITY_DN37754_c0_g1_i4	GO:0004129
TRINITY_DN37754_c0_g1_i4	GO:0005507
TRINITY_DN37754_c0_g1_i4	GO:0016020
TRINITY_DN12663_c0_g1_i5	GO:0005634
TRINITY_DN12663_c0_g1_i5	GO:0046404
TRINITY_DN12663_c0_g1_i5	GO:0003690
TRINITY_DN12663_c0_g1_i5	GO:0019201
TRINITY_DN12663_c0_g1_i5	GO:0046403
TRINITY_DN12663_c0_g1_i5	GO:0098504
TRINITY_DN12663_c0_g1_i5	GO:0098506
TRINITY_DN12644_c0_g1_i1	GO:0019899
TRINITY_DN12644_c0_g1_i1	GO:0046872
TRINITY_DN12644_c0_g1_i1	GO:0016791
TRINITY_DN12644_c0_g1_i1	GO:0016311
TRINITY_DN16818_c0_g1_i5	GO:0005737
TRINITY_DN16818_c0_g1_i5	GO:0070006
TRINITY_DN16818_c0_g1_i5	GO:0042803
TRINITY_DN16818_c0_g1_i5	GO:0008270
TRINITY_DN16818_c0_g1_i5	GO:0006508
TRINITY_DN16818_c0_g1_i5	GO:0016787
TRINITY_DN16248_c0_g1_i1	GO:0016507
TRINITY_DN16248_c0_g1_i1	GO:0005743
TRINITY_DN16248_c0_g1_i1	GO:0042645
TRINITY_DN16248_c0_g1_i1	GO:0005739
TRINITY_DN16248_c0_g1_i1	GO:0003857
TRINITY_DN16248_c0_g1_i1	GO:0003985
TRINITY_DN16248_c0_g1_i1	GO:0004300
TRINITY_DN16248_c0_g1_i1	GO:0000062
TRINITY_DN16248_c0_g1_i1	GO:0016509
TRINITY_DN16248_c0_g1_i1	GO:0016508
TRINITY_DN16248_c0_g1_i1	GO:0051287
TRINITY_DN16248_c0_g1_i1	GO:0035965
TRINITY_DN16248_c0_g1_i1	GO:0006635
TRINITY_DN16248_c0_g1_i1	GO:0042493
TRINITY_DN16248_c0_g1_i1	GO:0032868
TRINITY_DN3073_c0_g1_i3	GO:0005737
TRINITY_DN3073_c0_g1_i3	GO:0005634
TRINITY_DN3073_c0_g1_i3	GO:0005524
TRINITY_DN3073_c0_g1_i3	GO:0004674
TRINITY_DN3073_c0_g1_i3	GO:0018105
TRINITY_DN3073_c0_g1_i3	GO:0008360
TRINITY_DN3073_c0_g1_i3	GO:0004672
TRINITY_DN3073_c0_g1_i3	GO:0005524
TRINITY_DN3073_c0_g1_i3	GO:0006468
TRINITY_DN3004_c0_g1_i12	GO:0005737
TRINITY_DN3004_c0_g1_i12	GO:0005576
TRINITY_DN3004_c0_g1_i12	GO:0005764
TRINITY_DN3004_c0_g1_i12	GO:0004190
TRINITY_DN3004_c0_g1_i12	GO:0070265
TRINITY_DN3004_c0_g1_i12	GO:0030163
TRINITY_DN3004_c0_g1_i12	GO:0006508
TRINITY_DN3025_c0_g1_i11	GO:0016592
TRINITY_DN3025_c0_g1_i11	GO:0003713
TRINITY_DN3025_c0_g1_i11	GO:0006357
TRINITY_DN3025_c0_g1_i11	GO:0006351
TRINITY_DN3025_c0_g1_i11	GO:0006357
TRINITY_DN3025_c0_g1_i11	GO:0016592
TRINITY_DN2621_c0_g1_i6	GO:0005759
TRINITY_DN2621_c0_g1_i6	GO:0031966
TRINITY_DN2621_c0_g1_i6	GO:0005739
TRINITY_DN2621_c0_g1_i6	GO:0045252
TRINITY_DN2621_c0_g1_i6	GO:0004591
TRINITY_DN2621_c0_g1_i6	GO:0030976
TRINITY_DN2621_c0_g1_i6	GO:0006091
TRINITY_DN2621_c0_g1_i6	GO:0006096
TRINITY_DN2621_c0_g1_i6	GO:0006099
TRINITY_DN2621_c0_g1_i9	GO:0005759
TRINITY_DN2621_c0_g1_i9	GO:0031966
TRINITY_DN2621_c0_g1_i9	GO:0005739
TRINITY_DN2621_c0_g1_i9	GO:0045252
TRINITY_DN2621_c0_g1_i9	GO:0004591
TRINITY_DN2621_c0_g1_i9	GO:0030976
TRINITY_DN2621_c0_g1_i9	GO:0006091
TRINITY_DN2621_c0_g1_i9	GO:0006096
TRINITY_DN2621_c0_g1_i9	GO:0006099
TRINITY_DN2673_c0_g1_i2	GO:0016021
TRINITY_DN2673_c0_g1_i2	GO:0005622
TRINITY_DN2673_c0_g1_i2	GO:0045211
TRINITY_DN2673_c0_g1_i2	GO:0004952
TRINITY_DN2673_c0_g1_i2	GO:0007191
TRINITY_DN2673_c0_g1_i2	GO:0007186
TRINITY_DN2673_c0_g1_i2	GO:0004984
TRINITY_DN2673_c0_g1_i2	GO:0007186
TRINITY_DN2673_c0_g1_i2	GO:0016021
TRINITY_DN2673_c0_g1_i2	GO:0004930
TRINITY_DN2617_c0_g1_i6	GO:0005737
TRINITY_DN2617_c0_g1_i6	GO:0005874
TRINITY_DN2617_c0_g1_i6	GO:0005525
TRINITY_DN2617_c0_g1_i6	GO:0003924
TRINITY_DN2617_c0_g1_i6	GO:0005200
TRINITY_DN2617_c0_g1_i6	GO:0051642
TRINITY_DN2617_c0_g1_i6	GO:0009792
TRINITY_DN2617_c0_g1_i6	GO:0000132
TRINITY_DN2617_c0_g1_i6	GO:0008104
TRINITY_DN2617_c0_g1_i6	GO:0032465
TRINITY_DN2617_c0_g1_i6	GO:0003924
TRINITY_DN2617_c0_g1_i1	GO:0005737
TRINITY_DN2617_c0_g1_i1	GO:0005874
TRINITY_DN2617_c0_g1_i1	GO:0005525
TRINITY_DN2617_c0_g1_i1	GO:0003924
TRINITY_DN2617_c0_g1_i1	GO:0005200
TRINITY_DN2617_c0_g1_i1	GO:0051642
TRINITY_DN2617_c0_g1_i1	GO:0009792
TRINITY_DN2617_c0_g1_i1	GO:0000132
TRINITY_DN2617_c0_g1_i1	GO:0008104
TRINITY_DN2617_c0_g1_i1	GO:0032465
TRINITY_DN2617_c0_g1_i1	GO:0003924
TRINITY_DN2611_c0_g1_i5	GO:0005730
TRINITY_DN2611_c0_g1_i5	GO:0005654
TRINITY_DN2611_c0_g1_i5	GO:0019843
TRINITY_DN2611_c0_g1_i5	GO:1901857
TRINITY_DN2611_c0_g1_i5	GO:0000027
TRINITY_DN2611_c0_g1_i5	GO:0000055
TRINITY_DN2641_c0_g1_i5	GO:0005524
TRINITY_DN2641_c0_g1_i5	GO:0016301
TRINITY_DN2641_c0_g1_i5	GO:0000287
TRINITY_DN2641_c0_g1_i5	GO:0030955
TRINITY_DN2641_c0_g1_i5	GO:0004743
TRINITY_DN2641_c0_g1_i5	GO:0000287
TRINITY_DN2641_c0_g1_i5	GO:0004743
TRINITY_DN2641_c0_g1_i5	GO:0030955
TRINITY_DN2641_c0_g1_i5	GO:0006096
TRINITY_DN2641_c0_g1_i3	GO:0005524
TRINITY_DN2641_c0_g1_i3	GO:0016301
TRINITY_DN2641_c0_g1_i3	GO:0000287
TRINITY_DN2641_c0_g1_i3	GO:0030955
TRINITY_DN2641_c0_g1_i3	GO:0004743
TRINITY_DN2641_c0_g1_i3	GO:0000287
TRINITY_DN2641_c0_g1_i3	GO:0004743
TRINITY_DN2641_c0_g1_i3	GO:0030955
TRINITY_DN2641_c0_g1_i3	GO:0006096
TRINITY_DN3168_c0_g1_i5	GO:0005814
TRINITY_DN3168_c0_g1_i5	GO:0005813
TRINITY_DN3168_c0_g1_i5	GO:0005737
TRINITY_DN3168_c0_g1_i5	GO:0000242
TRINITY_DN3168_c0_g1_i5	GO:0019901
TRINITY_DN3168_c0_g1_i5	GO:0007099
TRINITY_DN3168_c0_g1_i5	GO:0007098
TRINITY_DN3168_c0_g1_i5	GO:0009792
TRINITY_DN3168_c0_g1_i5	GO:0000226
TRINITY_DN3168_c0_g1_i5	GO:0008104
TRINITY_DN3168_c0_g1_i5	GO:0040025
TRINITY_DN3129_c0_g1_i1	GO:0005737
TRINITY_DN3129_c0_g1_i1	GO:0097431
TRINITY_DN3129_c0_g1_i1	GO:0005876
TRINITY_DN3129_c0_g1_i1	GO:0007049
TRINITY_DN3129_c0_g1_i1	GO:0051301
TRINITY_DN3129_c0_g1_i1	GO:0007059
TRINITY_DN3129_c0_g1_i1	GO:0005515
TRINITY_DN3129_c0_g1_i11	GO:0005737
TRINITY_DN3129_c0_g1_i11	GO:0097431
TRINITY_DN3129_c0_g1_i11	GO:0005876
TRINITY_DN3129_c0_g1_i11	GO:0007049
TRINITY_DN3129_c0_g1_i11	GO:0051301
TRINITY_DN3129_c0_g1_i11	GO:0007059
TRINITY_DN3129_c0_g1_i11	GO:0005515
TRINITY_DN3192_c0_g1_i2	GO:0016021
TRINITY_DN3192_c0_g1_i2	GO:0005886
TRINITY_DN3192_c0_g1_i2	GO:0008324
TRINITY_DN3192_c0_g1_i2	GO:0005216
TRINITY_DN3192_c0_g1_i2	GO:0006812
TRINITY_DN3192_c0_g1_i2	GO:0030421
TRINITY_DN3192_c0_g1_i2	GO:0008406
TRINITY_DN3192_c0_g1_i2	GO:0000278
TRINITY_DN3192_c0_g1_i2	GO:0005216
TRINITY_DN3192_c0_g1_i2	GO:0006811
TRINITY_DN3192_c0_g1_i2	GO:0055085
TRINITY_DN3192_c0_g1_i2	GO:0016020
TRINITY_DN3130_c0_g1_i3	GO:0005887
TRINITY_DN3130_c0_g1_i3	GO:0015199
TRINITY_DN3130_c0_g1_i3	GO:0005328
TRINITY_DN3130_c0_g1_i3	GO:0015838
TRINITY_DN3130_c0_g1_i3	GO:0005328
TRINITY_DN3130_c0_g1_i3	GO:0006836
TRINITY_DN3130_c0_g1_i3	GO:0016021
TRINITY_DN4976_c0_g1_i10	GO:0005581
TRINITY_DN4976_c0_g1_i10	GO:0042329
TRINITY_DN4976_c0_g1_i10	GO:0042338
TRINITY_DN4976_c0_g1_i10	GO:0040032
TRINITY_DN4976_c0_g1_i10	GO:0040014
TRINITY_DN4976_c0_g1_i10	GO:0042302
TRINITY_DN4916_c0_g1_i1	GO:0031597
TRINITY_DN4916_c0_g1_i1	GO:0031595
TRINITY_DN4916_c0_g1_i1	GO:0008540
TRINITY_DN4916_c0_g1_i1	GO:0005524
TRINITY_DN4916_c0_g1_i1	GO:0042802
TRINITY_DN4916_c0_g1_i1	GO:0036402
TRINITY_DN4916_c0_g1_i1	GO:0017025
TRINITY_DN4916_c0_g1_i1	GO:0045899
TRINITY_DN4916_c0_g1_i1	GO:0043161
TRINITY_DN4916_c0_g1_i1	GO:0031647
TRINITY_DN4916_c0_g1_i1	GO:0030433
TRINITY_DN4916_c0_g1_i1	GO:0005524
TRINITY_DN4916_c0_g1_i1	GO:0016887
TRINITY_DN4916_c0_g1_i1	GO:0009378
TRINITY_DN4916_c0_g1_i1	GO:0006281
TRINITY_DN4916_c0_g1_i1	GO:0006310
TRINITY_DN4907_c0_g2_i1	GO:0008234
TRINITY_DN4907_c0_g2_i1	GO:0008234
TRINITY_DN4907_c0_g2_i1	GO:0006508
TRINITY_DN4907_c1_g1_i2	GO:0008234
TRINITY_DN4991_c0_g1_i4	GO:0071565
TRINITY_DN4991_c0_g1_i4	GO:0071564
TRINITY_DN4991_c0_g1_i4	GO:0000790
TRINITY_DN4991_c0_g1_i4	GO:0005654
TRINITY_DN4991_c0_g1_i4	GO:0032991
TRINITY_DN4991_c0_g1_i4	GO:0016514
TRINITY_DN4991_c0_g1_i4	GO:0003677
TRINITY_DN4991_c0_g1_i4	GO:0003713
TRINITY_DN4991_c0_g1_i4	GO:0043044
TRINITY_DN4991_c0_g1_i4	GO:0006338
TRINITY_DN4991_c0_g1_i4	GO:0045892
TRINITY_DN4991_c0_g1_i4	GO:0007399
TRINITY_DN4991_c0_g1_i4	GO:0006337
TRINITY_DN4991_c0_g1_i4	GO:0045893
TRINITY_DN4991_c0_g1_i4	GO:0006357
TRINITY_DN4991_c0_g1_i4	GO:0006351
TRINITY_DN4991_c0_g1_i4	GO:0005515
TRINITY_DN4991_c0_g1_i5	GO:0071565
TRINITY_DN4991_c0_g1_i5	GO:0071564
TRINITY_DN4991_c0_g1_i5	GO:0000790
TRINITY_DN4991_c0_g1_i5	GO:0005654
TRINITY_DN4991_c0_g1_i5	GO:0032991
TRINITY_DN4991_c0_g1_i5	GO:0016514
TRINITY_DN4991_c0_g1_i5	GO:0003677
TRINITY_DN4991_c0_g1_i5	GO:0003713
TRINITY_DN4991_c0_g1_i5	GO:0043044
TRINITY_DN4991_c0_g1_i5	GO:0006338
TRINITY_DN4991_c0_g1_i5	GO:0045892
TRINITY_DN4991_c0_g1_i5	GO:0007399
TRINITY_DN4991_c0_g1_i5	GO:0006337
TRINITY_DN4991_c0_g1_i5	GO:0045893
TRINITY_DN4991_c0_g1_i5	GO:0006357
TRINITY_DN4991_c0_g1_i5	GO:0006351
TRINITY_DN4991_c0_g1_i5	GO:0005515
TRINITY_DN4991_c0_g1_i1	GO:0071565
